               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.018222,           0.0093263,                   0,             0.91397,              0.7453,             0.85129,             0.52715,            0.037311,           0.0080007,                   0,           0.0013187,           0.0013187,           0.0013187
                 147,            0.018491,           0.0093975,                   0,             0.89607,             0.76752,             0.85029,             0.52301,            0.037283,           0.0079274,                   0,           0.0013012,           0.0013012,           0.0013012
                 148,            0.018042,           0.0092577,                   0,             0.86331,             0.78974,             0.85114,             0.52582,            0.037045,           0.0078836,                   0,           0.0012838,           0.0012838,           0.0012838
                 149,            0.018346,           0.0094254,                   0,             0.85871,             0.77949,             0.83988,             0.52636,            0.036791,           0.0079441,                   0,           0.0012665,           0.0012665,           0.0012665
                 150,              0.0181,           0.0090705,                   0,             0.87161,             0.77778,             0.84453,             0.52777,            0.036899,           0.0078587,                   0,           0.0012493,           0.0012493,           0.0012493
                 151,             0.01814,           0.0091327,                   0,             0.86194,             0.78974,             0.83995,             0.51877,            0.037077,           0.0079545,                   0,           0.0012322,           0.0012322,           0.0012322
                 152,            0.018222,           0.0091637,                   0,             0.86138,             0.77607,             0.83239,             0.51945,            0.037332,           0.0077995,                   0,           0.0012152,           0.0012152,           0.0012152
                 153,             0.01852,           0.0090326,                   0,             0.84946,             0.79145,             0.83751,             0.52527,            0.037734,           0.0076873,                   0,           0.0011983,           0.0011983,           0.0011983
                 154,            0.017764,           0.0089922,                   0,             0.84589,             0.79752,             0.84664,             0.53094,            0.037105,           0.0076621,                   0,           0.0011815,           0.0011815,           0.0011815
                 155,            0.017931,           0.0090636,                   0,             0.86717,             0.78116,             0.83998,             0.51651,            0.037404,           0.0079028,                   0,           0.0011648,           0.0011648,           0.0011648
                 156,            0.017849,           0.0092162,                   0,             0.86113,             0.78462,             0.83599,             0.51594,            0.037338,            0.008099,                   0,           0.0011482,           0.0011482,           0.0011482
