               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.021943,            0.011142,                   0,             0.82979,             0.77607,             0.83772,             0.49636,            0.037998,           0.0073391,                   0,           0.0073777,           0.0073777,           0.0073777
                  95,            0.022416,            0.011348,                   0,              0.8812,             0.72272,             0.81792,             0.47772,            0.038815,           0.0076853,                   0,           0.0073278,           0.0073278,           0.0073278
                  96,            0.022216,             0.01142,                   0,             0.89456,             0.69744,             0.81913,             0.47205,            0.039094,           0.0077768,                   0,           0.0072776,           0.0072776,           0.0072776
                  97,            0.021926,            0.010836,                   0,             0.82226,             0.76068,             0.82107,             0.47975,             0.03871,           0.0076534,                   0,           0.0072273,           0.0072273,           0.0072273
                  98,             0.02191,            0.011156,                   0,             0.85681,             0.75689,             0.82775,             0.49628,            0.038928,            0.007529,                   0,           0.0071767,           0.0071767,           0.0071767
                  99,            0.022112,            0.011145,                   0,              0.8694,             0.74017,             0.81816,             0.49595,            0.038339,           0.0078068,                   0,           0.0071259,           0.0071259,           0.0071259
                 100,            0.022276,            0.010807,                   0,             0.83511,             0.76184,             0.81709,             0.48545,            0.038976,           0.0076761,                   0,           0.0070749,           0.0070749,           0.0070749
                 101,            0.021615,            0.011285,                   0,             0.82459,             0.75535,             0.81441,             0.47946,            0.038405,           0.0076225,                   0,           0.0070238,           0.0070238,           0.0070238
                 102,            0.021713,            0.011067,                   0,              0.8557,             0.73997,             0.82018,              0.4968,            0.038666,           0.0076213,                   0,           0.0069724,           0.0069724,           0.0069724
                 103,            0.022074,            0.010953,                   0,             0.85668,             0.75043,             0.82426,              0.4957,            0.038445,            0.007527,                   0,           0.0069209,           0.0069209,           0.0069209
                 104,            0.021903,            0.010934,                   0,             0.87287,             0.75214,             0.82463,             0.49734,            0.037795,           0.0076532,                   0,           0.0068692,           0.0068692,           0.0068692
                 105,            0.021748,            0.011459,                   0,             0.87287,             0.75214,             0.83311,             0.50272,            0.037664,           0.0075764,                   0,           0.0068174,           0.0068174,           0.0068174
                 106,            0.021822,            0.010998,                   0,              0.8834,              0.7382,             0.82838,             0.49268,             0.03865,           0.0076984,                   0,           0.0067654,           0.0067654,           0.0067654
                 107,            0.021542,            0.010994,                   0,             0.82887,             0.74517,             0.80551,              0.4922,            0.039167,           0.0076471,                   0,           0.0067133,           0.0067133,           0.0067133
                 108,             0.02219,            0.010908,                   0,             0.84999,             0.75552,             0.82348,             0.49878,            0.038619,           0.0076542,                   0,           0.0066611,           0.0066611,           0.0066611
                 109,            0.021412,            0.011012,                   0,             0.88005,             0.71624,             0.82068,             0.49659,            0.037985,           0.0074129,                   0,           0.0066087,           0.0066087,           0.0066087
                 110,            0.021564,            0.011152,                   0,             0.88368,             0.72821,             0.82705,             0.49309,            0.038516,           0.0076169,                   0,           0.0065563,           0.0065563,           0.0065563
                 111,             0.02168,            0.010665,                   0,             0.87024,              0.7453,             0.82223,             0.50504,            0.037892,           0.0076638,                   0,           0.0065037,           0.0065037,           0.0065037
                 112,            0.021452,            0.010848,                   0,             0.85447,             0.73333,             0.81965,             0.49006,             0.03851,           0.0076239,                   0,           0.0064511,           0.0064511,           0.0064511
                 113,            0.021069,            0.010881,                   0,             0.84246,             0.73333,              0.8109,             0.49726,            0.038336,           0.0075605,                   0,           0.0063984,           0.0063984,           0.0063984
